"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"166","Matthew Golden","GB","wr","5","11","89.9","0","0","0","0","0","0","0","0","0","51.5375","33.4204","418.9821","2.3363","0","0","0.1674","51.7867","0.0446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Kareem Hunt","KC","rb","10","10","62.9","0","0","0","0","0","0","61.4081","243.3963","2.4621","15.1569","12.7079","88.8657","0.4759","0.9675","0.441","0.1286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Tyler Higbee","LA","te","8","10","55.7","0","0","0","0","0","0","0","0","0","31.0425","23.8997","213.8683","1.7072","0","0","0.0846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Chris Godwin","TB","wr","9","9","89.6","0","0","0","0","0","0","0","0","0","50.563","36.5173","394.3553","2.2322","0","0","0.1394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Justice Hill","BLT","rb","7","11","62.3","0","0","0","0","0","0","27.3596","124.4604","0.8684","26.7591","22.5432","158.5879","0.9981","0.613","0.2969","0.1331","386.6511","0.0988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Cam Ward","TEN","qb","10","10","114.6","196.2976","305.7048","1891.5656","9.3296","6.3904","32.5782","24.0044","101.6054","0.5037","0","0","0","0","0","0","0.6111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Gunnar Helm","TEN","te","10","10","54.7","0","0","0","0","0","0","0","0","0","34.5177","24.8747","215.0432","1.3576","0","0","0.0678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Daniel Bellinger","NYG","te","14","10","54.5","0","0","0","0","0","0","0","0","0","30.5552","22.8776","223.3357","1.5213","0","0","0.0796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Elijah Arroyo","SEA","te","8","10","54.5","0","0","0","0","0","0","0","0","0","30.9949","23.1903","214.5405","1.6058","0","0","0.0911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Brashard Smith","KC","rb","10","10","61","0","0","0","0","0","0","44.9272","177.955","1.4568","21.4415","17.9161","125.7736","0.6738","0.8007","0.3739","0.1222","310.3427","0.0793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Dyami Brown","JAX","wr","8","10","86.7","0","0","0","0","0","0","0","0","0","51.1796","32.0858","400.7168","2.3769","0","0","0.1206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Xavier Legette","CAR","wr","14","10","85.9","0","0","0","0","0","0","4.8058","28.4677","0.1124","53.0402","33.4432","339.3421","2.5364","0.4255","0.2276","0.1241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Tyjae Spears","TEN","rb","10","10","58.8","0","0","0","0","0","0","69.5726","289.1348","1.8803","13.4933","10.9363","68.5206","0.2667","1.0588","0.479","0.0883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Kyle Monangai","CHI","rb","5","11","58.8","0","0","0","0","0","0","59.6505","257.7666","1.9044","15.2362","12.1235","79.5265","0.3608","0.9374","0.427","0.0968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Kayshon Boutte","NE","wr","14","10","85.2","0","0","0","0","0","0","0","0","0","46.414","30.2629","387.7207","2.6556","0","0","0.1217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Brian Robinson","SF","rb","14","10","58","0","0","0","0","0","0","75.4916","313.7687","2.2041","8.6281","7.2309","51.8729","0.2902","1.0989","0.4922","0.1068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Jalen Coker","CAR","wr","14","10","84.1","0","0","0","0","0","0","0","0","0","51.9933","32.3922","374.5144","2.3447","0","0","0.1169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Dawson Knox","BUF","te","7","11","49.8","0","0","0","0","0","0","0","0","0","27.9473","19.5168","197.4574","1.7247","0","0","0.0935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Jerome Ford","CLV","rb","9","10","55.1","0","0","0","0","0","0","29.4085","128.0014","0.786","25.5172","20.6156","133.7896","0.5455","0.62","0.2976","0.0845","464.4335","0.1187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Joe Flacco","CIN","qb","10","10","106.4","180.7215","256.7363","1738.9052","10.858","6.1262","16.3544","12.8542","23.0943","0.3701","0","0","0","0","0","0","0.5829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Emari Demercado","ARZ","rb","8","10","53.7","0","0","0","0","0","0","45.3388","219.7997","1.3494","15.5428","12.4928","86.3259","0.4973","0.7479","0.3441","0.0929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Blake Corum","LA","rb","8","10","52.9","0","0","0","0","0","0","53.9129","217.6858","1.5917","14.6684","11.5915","82.9203","0.3749","0.8541","0.3897","0.1057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Alec Pierce","IND","wr","11","10","78.7","0","0","0","0","0","0","0","0","0","47.9595","27.9559","379.6327","2.0784","0","0","0.1378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Malik Washington","MIA","wr","12","10","78.3","0","0","0","0","0","0","10.6378","63.0185","0.3942","42.4939","31.2299","276.3746","1.5997","0.4805","0.2491","0.1245","506.4073","0.2424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Isaiah Davis","NYJ","rb","9","10","51.1","0","0","0","0","0","0","28.5172","123.488","0.7407","22.2984","17.3804","127.8476","0.6526","0.573","0.2731","0.0865","415.4629","0.1062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Jalen McMillan","TB","wr","9","9","77.5","0","0","0","0","0","0","0","0","0","42.8978","27.4065","336.2566","2.7125","0","0","0.118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Cole Kmet","CHI","te","5","11","42.8","0","0","0","0","0","0","0","0","0","25.8661","18.1314","168.3168","1.279","0","0","0.062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Dillon Gabriel","CLV","qb","9","10","101.2","178.8078","267.4217","1619.9349","8.8924","6.2587","22.5462","20.1448","101.2266","0.3406","0","0","0","0","0","0","0.5957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Noah Gray","KC","te","10","10","40.9","0","0","0","0","0","0","0","0","0","22.1809","16.9105","164.3529","1.2415","0","0","0.0601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Darnell Washington","PIT","te","5","11","40.9","0","0","0","0","0","0","0","0","0","23.3952","17.0521","160.1363","1.2834","0","0","0.0621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Marquise Brown","KC","wr","10","10","74.6","0","0","0","0","0","0","0","0","0","43.2527","28.2882","328.6504","2.2096","0","0","0.1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Dylan Sampson","CLV","rb","9","10","47.6","0","0","0","0","0","0","35.2902","139.0773","0.9351","18.7835","15.2323","98.7345","0.5082","0.6415","0.3006","0.0755","246.797","0.0631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Hunter Long","JAX","te","8","10","40.5","0","0","0","0","0","0","0","0","0","23.8421","17.3879","155.367","1.2446","0","0","0.056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Elijah Higgins","ARZ","te","8","10","40.4","0","0","0","0","0","0","0","0","0","22.8121","17.6775","160.7999","1.0896","0","0","0.0566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Rashod Bateman","BLT","wr","7","11","73.9","0","0","0","0","0","0","0","0","0","39.2661","24.894","324.4272","2.7162","0","0","0.1426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Mike Gesicki","CIN","te","10","8","39.5","0","0","0","0","0","0","0","0","0","24.053","16.7221","160.8701","1.1022","0","0","0.0563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Jaydon Blue","DAL","rb","10","10","46.2","0","0","0","0","0","0","50.2767","205.7813","1.4539","11.134","9.1366","62.9867","0.3268","0.7785","0.3535","0.0976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Samaje Perine","CIN","rb","10","10","46","0","0","0","0","0","0","30.5428","129.4984","0.7403","18.9074","15.4548","105.6847","0.4965","0.5797","0.2737","0.087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Michael Mayer","LV","te","8","10","39","0","0","0","0","0","0","0","0","0","22.1104","16.8664","154.3182","1.097","0","0","0.052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Colston Loveland","CHI","te","5","11","38.5","0","0","0","0","0","0","0","0","0","24.0944","16.7309","153.4116","1.0513","0","0","0.0577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Jeremy McNichols","WAS","rb","12","10","45.3","0","0","0","0","0","0","17.3247","79.7756","0.7216","21.8709","17.8099","122.5076","0.5281","0.4263","0.209","0.0857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Raheem Mostert","LV","rb","8","10","44.9","0","0","0","0","0","0","34.8381","145.7456","1.1544","14.7403","12.0398","85.1019","0.4701","0.601","0.2789","0.0722","319.5685","0.0817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Julian Hill","MIA","te","12","10","37.7","0","0","0","0","0","0","0","0","0","21.0748","15.7694","155.0761","1.046","0","0","0.0543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Lil'Jordan Humphrey","NYG","wr","14","10","71.1","0","0","0","0","0","0","0","0","0","41.8847","27.447","315.1033","1.9817","0","0","0.1091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Kimani Vidal","LAC","rb","12","10","42.9","0","0","0","0","0","0","51.7703","217.0196","1.2795","8.6093","6.982","48.7656","0.2868","0.7754","0.3496","0.0817","304.4494","0.0778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Ollie Gordon II","MIA","rb","12","10","41.5","0","0","0","0","0","0","43.1213","177.814","1.3379","10.2241","8.3887","60.6924","0.2796","0.6736","0.3065","0.0865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Michael Wilson","ARZ","wr","8","10","67.8","0","0","0","0","0","0","0","0","0","40.0941","25.716","308.3687","1.835","0","0","0.0996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Austin Hooper","NE","te","14","10","33.8","0","0","0","0","0","0","0","0","0","18.4427","14.1849","135.8729","0.9845","0","0","0.0483","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Ray Davis","BUF","rb","7","11","39.4","0","0","0","0","0","0","37.0093","157.5865","1.1785","10.1627","8.1757","58.803","0.4748","0.5887","0.2688","0.0855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Christian Watson","GB","wr","5","11","66","0","0","0","0","0","0","0","0","0","35.7917","21.1541","320.8924","2.0883","0","0","0.1162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Cedric Tillman","CLV","wr","9","9","65.8","0","0","0","0","0","0","0","0","0","43.6612","26.0202","286.4504","1.8253","0","0","0.096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Isaiah Bond","CLV","wr","9","10","65.7","0","0","0","0","0","0","0","0","0","43.9652","26.0171","284.3768","1.6753","0","0","0.096","188.324","0.1621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Josh Reynolds","NYJ","wr","9","10","64.8","0","0","0","0","0","0","0","0","0","38.2012","23.8757","296.2722","1.8547","0","0","0.1016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Hassan Haskins","LAC","rb","12","10","36.9","0","0","0","0","0","0","33.1899","131.9388","0.9475","11.9201","9.7457","67.8338","0.3077","0.5539","0.2555","0.0688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Darius Slayton","NYG","wr","14","10","63.3","0","0","0","0","0","0","0","0","0","39.1382","23.7015","306.618","1.4628","0","0","0.102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Emanuel Wilson","GB","rb","5","11","35.7","0","0","0","0","0","0","26.4722","115.9548","0.8595","12.1029","10.0651","67.5514","0.408","0.4665","0.2174","0.0735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Chimere Dike","TEN","wr","10","10","62.4","0","0","0","0","0","0","0","0","0","40.166","25.0882","263.9391","1.4375","0","0","0.0789","943.4799","0.3569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Devin Neal","NO","rb","11","10","35.2","0","0","0","0","0","0","30.5121","121.973","0.8248","12.4933","9.9248","66.7083","0.3098","0.5196","0.2406","0.0611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Luke Schoonmaker","DAL","te","10","10","27.4","0","0","0","0","0","0","0","0","0","15.8031","11.7769","105.4003","0.8386","0","0","0.0424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Davis Allen","LA","te","8","10","27.4","0","0","0","0","0","0","0","0","0","15.0096","10.8545","102.9096","1.0322","0","0","0.0409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Jeremy Ruckert","NYJ","te","9","10","26.3","0","0","0","0","0","0","0","0","0","15.2998","11.3032","102.3574","0.7827","0","0","0.0411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Luther Burden III","CHI","wr","5","11","60","0","0","0","0","0","0","0","0","0","36.4959","24.6842","266.1228","1.3988","0","0","0.0875","105.2101","0.0269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Tommy Tremble","CAR","te","14","10","25.9","0","0","0","0","0","0","0","0","0","15.3537","11.3048","98.654","0.7715","0","0","0.0345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Jayden Higgins","HST","wr","6","11","59.7","0","0","0","0","0","0","0","0","0","35.1593","22.401","273.8504","1.6179","0","0","0.0813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Tory Horton","SEA","wr","8","10","59.5","0","0","0","0","0","0","0","0","0","33.4995","20.0866","263.9352","1.9886","0","0","0.0985","180.187","0.1551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Ty Johnson","BUF","rb","7","11","31.5","0","0","0","0","0","0","17.9439","78.5558","0.5997","12.3404","9.6036","73.7375","0.4619","0.3462","0.1639","0.0662","339.1842","0.0867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Luke Musgrave","GB","te","5","11","23.3","0","0","0","0","0","0","0","0","0","13.3226","9.6822","93.466","0.7005","0","0","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Brock Wright","DET","te","8","10","22.9","0","0","0","0","0","0","0","0","0","11.7315","9.6868","81.6012","0.8213","0","0","0.0392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","John FitzPatrick","GB","te","5","11","22.3","0","0","0","0","0","0","0","0","0","12.6214","9.1997","85.6549","0.7376","0","0","0.041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Will Shipley","PHI","rb","9","10","29","0","0","0","0","0","0","24.8542","104.9607","0.8171","8.4904","7.0102","48.1226","0.2387","0.4117","0.1896","0.0588","426.7394","0.1091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Jayden Reed","GB","wr","5","8","54.8","0","0","0","0","0","0","0","0","0","28.8152","20.1912","235.8992","1.6783","0","0","0.0937","138.4815","0.1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Xavier Hutchinson","HST","wr","6","11","54.7","0","0","0","0","0","0","0","0","0","32.3951","21.0117","242.2963","1.5481","0","0","0.0749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Braelon Allen","NYJ","rb","9","6","27.7","0","0","0","0","0","0","34.2302","140.1792","0.8977","5.5997","4.4554","31.5362","0.1808","0.511","0.2302","0.0467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Adam Trautman","DEN","te","12","10","20.7","0","0","0","0","0","0","0","0","0","11.9184","8.6236","79.7652","0.6672","0","0","0.0293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Parker Washington","JAX","wr","8","10","54.1","0","0","0","0","0","0","0","0","0","32.947","19.9785","244.1752","1.434","0","0","0.0775","179.2931","0.1543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Chris Brooks","GB","rb","5","11","26.9","0","0","0","0","0","0","15.3572","66.5381","0.4801","11.121","9.2033","62.2728","0.3461","0.3069","0.1461","0.056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","DeAndre Hopkins","BLT","wr","7","11","53.7","0","0","0","0","0","0","0","0","0","29.6677","19.2426","231.698","1.8464","0","0","0.1077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Devin Singletary","NYG","rb","14","10","26","0","0","0","0","0","0","26.4998","112.9749","0.7845","6.523","5.3827","35.7873","0.1383","0.4164","0.1897","0.0466","324.6286","0.083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Tanner Conner","MIA","te","12","10","19","0","0","0","0","0","0","0","0","0","10.6312","7.5576","78.637","0.5819","0","0","0.0271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Foster Moreau","NO","te","11","10","18.7","0","0","0","0","0","0","0","0","0","11.1427","7.8681","76.8592","0.5208","0","0","0.0259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","Dontayvion Wicks","GB","wr","5","11","52.6","0","0","0","0","0","0","0","0","0","30.6604","19.358","236.5577","1.5672","0","0","0.0996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","Terrance Ferguson","LA","te","8","10","18.5","0","0","0","0","0","0","0","0","0","10.5749","6.7648","78.5889","0.6414","0","0","0.0288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"248","Tyler Badie","DEN","rb","12","10","24.5","0","0","0","0","0","0","10.7842","44.9136","0.2822","12.2796","9.7611","65.8452","0.3584","0.2511","0.1222","0.0427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249","Kyle Juszczyk","SF","rb","14","10","24.2","0","0","0","0","0","0","3.3677","13.5095","0.098","13.3016","10.5637","89.3227","0.4809","0.1594","0.0829","0.0395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250","Andrei Iosivas","CIN","wr","10","10","51","0","0","0","0","0","0","0","0","0","31.7502","20.5036","213.8412","1.4926","0","0","0.0742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","Drew Sample","CIN","te","10","10","17.1","0","0","0","0","0","0","0","0","0","9.6321","7.792","63.7651","0.4853","0","0","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
