"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Ben Sims","GB","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brayden Willis","SF","5","TE","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"David Martin-Robinson","TEN","4","TE","1","1","0","1","0","1","0","0","100","7","1","1","0","1","1","1","100","100","100","1","1","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.1","0.28","7.1"
"Blake Whiteheart","CLV","6","TE","2","1","0","0","0","0","0","0","50","13.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.02","1"
"Trey McBride","ARZ","6","TE","50","37","0","347","0","2","0","0","74","7.12","6.94","9.38","4.05","13","8","2","26","21.6","100","5","2","10","5.4","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.7","0.23","2.26"
"Quintin Morris","JAX","3","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jake Ferguson","DAL","6","TE","51","44","0","305","0","4","0","2","86.3","4.69","5.98","6.93","3.61","10","7","3","19.6","15.9","75","6","3","11.8","6.8","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.5","0.35","2.24"
"Cade Otton","TB","6","TE","21","15","0","166","0","0","0","1","71.4","6","7.9","11.07","6.6","1","1","0","4.8","6.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.6","0.09","2.11"
"Grant Calcaterra","PHI","5","TE","6","4","0","40","0","0","0","1","66.7","3.5","6.67","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0.06","2"
"Cole Kmet","CHI","4","TE","15","7","0","116","0","1","0","1","46.7","12.67","7.73","16.57","4.71","5","1","1","33.3","14.3","100","2","1","13.3","14.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.6","0.1","3.51"
"Charlie Kolar","BLT","6","TE","4","3","0","32","0","0","0","0","75","11.75","8","10.67","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2","0.04","2.07"
"Noah Gray","KC","6","TE","12","8","0","47","0","0","0","0","66.7","4.08","3.92","5.88","4.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.7","0.05","1.59"
"Jake Tonges","SF","6","TE","32","25","0","224","0","3","0","1","78.1","5.03","7","8.96","5.44","6","4","2","18.8","16","66.7","2","2","6.3","8","66.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.4","0.22","2.62"
"Hunter Long","JAX","6","TE","11","9","0","63","0","2","0","2","81.8","4.36","5.73","7","2.78","3","3","2","27.3","33.3","100","2","2","18.2","22.2","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.3","0.2","3.03"
"Stone Smartt","NYJ","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Connor Heyward","PIT","5","TE","2","2","0","18","0","1","0","0","100","11.5","9","9","1","1","1","1","50","50","100","1","1","50","50","100","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0.28","3.33"
"Brenden Bates","HST","2","TE","2","2","0","23","0","0","0","0","100","12","11.5","11.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3","0.23","2.15"
"Mark Andrews","BLT","6","TE","27","21","0","174","0","2","0","1","77.8","6.7","6.44","8.29","2","6","3","2","22.2","14.3","100","3","1","11.1","4.8","50","4","0","4","0","0","0","1","0.75","0","0","0","2","0","50","0","2","0","50","0","0","1","50.8","0.21","2.03"
"Drew Sample","CIN","6","TE","6","5","0","24","0","1","0","0","83.3","0.33","4","4.8","4.4","1","1","1","16.7","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.4","0.08","2.68"
"Durham Smythe","CHI","4","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Mike Gesicki","CIN","6","TE","16","8","0","61","0","0","0","0","50","8.88","3.81","7.63","1.5","4","2","0","25","25","0","1","0","6.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.1","0.11","1.76"
"Tyler Conklin","LAC","6","TE","8","5","0","83","0","0","0","2","62.5","4.38","10.38","16.6","10","1","1","0","12.5","20","0","0","0","0","0","0","1","0","2","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","13.5","0.12","2.25"
"Foster Moreau","NO","2","TE","1","1","0","9","0","0","0","0","100","2","9","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.04","1.9"
"Charlie Woerner","ATL","4","TE","1","1","0","-5","0","0","0","0","100","-7","-5","-5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0.5"
"Dawson Knox","BUF","5","TE","9","6","0","54","0","0","0","2","66.7","5.89","6","9","6.5","3","3","0","33.3","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.4","0.06","1.9"
"Will Dissly","LAC","3","TE","4","4","0","43","0","0","0","0","100","2","10.75","10.75","8.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.3","0.1","2.08"
"Ross Dwelley","DET","4","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Johnny Mundt","JAX","6","TE","5","3","0","28","0","0","0","0","60","5.4","5.6","9.33","4.67","1","1","0","20","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8","0.04","1.93"
"Taysom Hill","NO","2","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","1","0","0","1.29","1","0.14","0","2","1","28.6","100","1","1","14.3","100","0","0","6","0.29","0.86"
"Eric Saubert","SEA","6","TE","1","1","0","12","0","0","0","0","100","6","12","12","6","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.02","2.2"
"George Kittle","SF","1","TE","4","4","0","25","0","1","0","0","100","5.25","6.25","6.25","1","2","2","1","50","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.5","0.6","3.13"
"David Njoku","CLV","6","TE","34","23","0","223","0","1","0","2","67.6","6.62","6.56","9.7","5.22","5","3","1","14.7","13","100","2","1","5.9","4.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.3","0.15","2.23"
"Tyler Higbee","LA","5","TE","14","10","0","102","0","1","0","0","71.4","4.5","7.29","10.2","6.3","4","3","1","28.6","30","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.2","0.14","2.62"
"Austin Hooper","NE","6","TE","9","8","0","105","0","0","0","0","88.9","7.22","11.67","13.13","7.13","2","2","0","22.2","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.5","0.09","2.31"
"Hunter Henry","NE","6","TE","29","20","0","277","0","3","0","2","69","10","9.55","13.85","4.7","9","6","2","31","30","66.7","3","1","10.3","5","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.7","0.21","3.29"
"Darren Waller","MIA","3","TE","12","10","0","117","0","4","0","0","83.3","13","9.75","11.7","2.4","4","4","4","33.3","40","100","4","4","33.3","40","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.7","0.52","4.57"
"Zach Ertz","WAS","5","TE","20","14","0","149","0","2","0","3","70","8","7.45","10.64","3.07","4","3","2","20","21.4","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","40.9","0.2","2.92"
